Cell Type,Bait,Hit,Bait.ensg,Hit.ensg,Bait.name,Hit.name,Sum TIC,Spectra,% Coverage
IMCD3,Nphp8,SP|Q505D1|ANR28_MOUSE,ENSMUSG00000033282,ENSMUSG00000014496,Nphp8,Ankrd28,10000000.0,75,38.2
IMCD3,Nphp8,SP|Q8BTI7|ANR52_MOUSE,ENSMUSG00000033282,ENSMUSG00000014498,Nphp8,Ankrd52,65000000.0,370,58.9
IMCD3,Nphp8,SP|Q7TSI3|SAPS1_MOUSE,ENSMUSG00000033282,ENSMUSG00000052296,Nphp8,Ppp6r1,1200000.0,15,10.5
IMCD3,Nphp8,SP|Q8R3Q2|SAPS2_MOUSE,ENSMUSG00000033282,ENSMUSG00000036561,Nphp8,Ppp6r2,2110000.0,21,1.6
IMCD3,Nphp8,SP|Q922D4|SAPS3_MOUSE,ENSMUSG00000033282,ENSMUSG00000024908,Nphp8,Ppp6r3,64000000.0,311,54.7
IMCD3,Nphp8,UC|P02768|ALBU_HUMAN,ENSMUSG00000033282,ENSG00000163631,Nphp8,ALB,8400000.0,137,66.5
IMCD3,Nphp8,SP|Q921U8|SMTN_MOUSE,ENSMUSG00000033282,ENSMUSG00000020439,Nphp8,Smtn,740000.0,17,21.6
IMCD3,Nphp8,SP|Q9ERG2|STRN3_MOUSE,ENSMUSG00000033282,ENSMUSG00000020954,Nphp8,Strn3,52000.0,1,1.8
IMCD3,Nphp8,SP|Q9D0K2|SCOT_MOUSE,ENSMUSG00000033282,ENSMUSG00000022186,Nphp8,Oxct1,130000.0,5,9.3
IMCD3,Nphp8,SP|Q9R112|SQRD_MOUSE,ENSMUSG00000033282,ENSMUSG00000005803,Nphp8,Sqrdl,780000.0,16,28.9
IMCD3,Nphp8,SP|Q64332|SYN2_MOUSE,ENSMUSG00000033282,ENSMUSG00000009394,Nphp8,Syn2,37000.0,2,5.6
IMCD3,Nphp8,SP|O08599|STXB1_MOUSE,ENSMUSG00000033282,ENSMUSG00000026797,Nphp8,Stxbp1,20000.0,1,3.5
IMCD3,Nphp8,SP|P26039|TLN1_MOUSE,ENSMUSG00000033282,ENSMUSG00000028465,Nphp8,Tln1,89000.0,2,0.6
IMCD3,Nphp8,SP|Q9CXF4|TBC15_MOUSE,ENSMUSG00000033282,ENSMUSG00000020130,Nphp8,Tbc1d15,17000.0,1,1.6
IMCD3,Nphp8,SP|P11983|TCPA2_MOUSE,ENSMUSG00000033282,ENSMUSG00000068039,Nphp8,Tcp1,690000.0,13,25.4
IMCD3,Nphp8,SP|P80314|TCPB_MOUSE,ENSMUSG00000033282,ENSMUSG00000034024,Nphp8,Cct2,390000.0,9,16.8
IMCD3,Nphp8,SP|P80315|TCPD_MOUSE,ENSMUSG00000033282,ENSMUSG00000007739,Nphp8,Cct4,440000.0,8,13.5
IMCD3,Nphp8,SP|P80316|TCPE_MOUSE,ENSMUSG00000033282,ENSMUSG00000022234,Nphp8,Cct5,230000.0,5,15.1
IMCD3,Nphp8,SP|P80313|TCPH_MOUSE,ENSMUSG00000033282,ENSMUSG00000030007,Nphp8,Cct7,79000.0,2,5.1
IMCD3,Nphp8,SP|P80318|TCPG_MOUSE,ENSMUSG00000033282,ENSMUSG00000001416,Nphp8,Cct3,340000.0,5,13.7
IMCD3,Nphp8,SP|P42932|TCPQ_MOUSE,ENSMUSG00000033282,ENSMUSG00000025613,Nphp8,Cct8,440000.0,7,9.3
IMCD3,Nphp8,SP|P80317|TCPZ_MOUSE,ENSMUSG00000033282,ENSMUSG00000029447,Nphp8,Cct6a,380000.0,8,13.9
IMCD3,Nphp8,SP|Q3UA06|TRP13_MOUSE,ENSMUSG00000033282,ENSMUSG00000021569,Nphp8,Trip13,48000.0,1,3.0
IMCD3,Nphp8,SP|Q62318|TIF1B_MOUSE,ENSMUSG00000033282,ENSMUSG00000005566,Nphp8,Trim28,11000000.0,70,34.4
IMCD3,Nphp8,SP|O35295|PURB_MOUSE,ENSMUSG00000033282,ENSMUSG00000049647,Nphp8,Purb,34000.0,1,
IMCD3,Nphp8,SP|Q01853|TERA_MOUSE,ENSMUSG00000033282,ENSMUSG00000028452,Nphp8,Vcp,360000.0,6,10.4
IMCD3,Nphp8,SP|Q8BMS1|ECHA_MOUSE,ENSMUSG00000033282,ENSMUSG00000025745,Nphp8,Hadha,480000.0,5,5.6
IMCD3,Nphp8,SP|P17751|TPIS_MOUSE,ENSMUSG00000033282,ENSMUSG00000023456,Nphp8,Tpi1,42000.0,1,4.8
IMCD3,Nphp8,TR|Q5NCC3|Q5NCC3_MOUSE,ENSMUSG00000033282,ENSMUSG00000040365,Nphp8,Trim41,420000.0,6,23.8
IMCD3,Nphp8,SP|P68369|TBA1A_MOUSE,ENSMUSG00000033282,ENSMUSG00000072235,Nphp8,Tuba1a,190000.0,5,50.6
IMCD3,Nphp8,SP|P05213|TBA1B_MOUSE,ENSMUSG00000033282,ENSMUSG00000023004,Nphp8,Tuba1b,16000000.0,124,50.6
IMCD3,Nphp8,SP|P68368|TBA4A_MOUSE,ENSMUSG00000033282,ENSMUSG00000026202,Nphp8,Tuba4a,620000.0,12,48.4
IMCD3,Nphp8,SP|Q9CWF2|TBB2B_MOUSE,ENSMUSG00000033282,ENSMUSG00000045136,Nphp8,Tubb2b,440000.0,9,61.1
IMCD3,Nphp8,SP|P68372|TBB2C_MOUSE,ENSMUSG00000033282,ENSMUSG00000036752,Nphp8,Tubb2c,3100000.0,41,67.9
IMCD3,Nphp8,SP|Q9ERD7|TBB3_MOUSE,ENSMUSG00000033282,ENSMUSG00000062380,Nphp8,Tubb3,260000.0,6,38.4
IMCD3,Nphp8,SP|P99024|TBB5_MOUSE,ENSMUSG00000033282,ENSMUSG00000001525,Nphp8,Tubb5,25000000.0,199,64.6
IMCD3,Nphp8,SP|Q922F4|TBB6_MOUSE,ENSMUSG00000033282,ENSMUSG00000001473,Nphp8,Tubb6,990000.0,18,55.3
IMCD3,Nphp8,UC|1363944|PIR||JC4313,ENSMUSG00000033282,ENSG00000186832,Nphp8,KRT16,310000.0,7,38.7
IMCD3,Nphp8,UC|386644|BBS|134977,ENSMUSG00000033282,Keratin,Nphp8,Keratin,170000.0,1,
IMCD3,Nphp8,SP|Q62130|PTN14_MOUSE,ENSMUSG00000033282,ENSMUSG00000026604,Nphp8,Ptpn14,1900000.0,19,24.2
IMCD3,Nphp8,SP|Q6PB44|PTN23_MOUSE,ENSMUSG00000033282,ENSMUSG00000036057,Nphp8,Ptpn23,110000.0,3,3.1
IMCD3,Nphp8,SP|Q9R0P9|UCHL1_MOUSE,ENSMUSG00000033282,ENSMUSG00000029223,Nphp8,Uchl1,1200000.0,35,11.2
IMCD3,Nphp8,SP|P62991|UBIQ_MOUSE,ENSMUSG00000033282,ENSMUSG00000019505,Nphp8,Ubb,3100000.0,14,64.3
IMCD3,Nphp8,SP|Q9D2M8|UB2V2_MOUSE,ENSMUSG00000033282,ENSMUSG00000022674,Nphp8,Ube2v2,120000.0,3,20.4
IMCD3,Nphp8,SP|Q66JY6|CI100_MOUSE,ENSMUSG00000033282,ENSMUSG00000051517,Nphp8,E130306D19Rik,450000.0,2,5.5
IMCD3,Nphp8,SP|Q9EQ51|VN1A4_MOUSE,ENSMUSG00000033282,ENSMUSG00000060724,Nphp8,Vmn1r47,300000.0,4,7.4
IMCD3,Nphp8,SP|Q91VM3|WIPI4_MOUSE,ENSMUSG00000033282,ENSMUSG00000039382,Nphp8,Wdr45,31000.0,1,17.9
IMCD3,Nphp8,SP|Q8C6G8|WDR26_MOUSE,ENSMUSG00000033282,ENSMUSG00000038733,Nphp8,Wdr26,160000.0,2,5.5
IMCD3,Nphp8,SP|Q3U3T8|WDR62_MOUSE,ENSMUSG00000033282,ENSMUSG00000037020,Nphp8,Wdr62,77000.0,3,12.0
IMCD3,Nphp8,TR|Q05BF4|Q05BF4_MOUSE,ENSMUSG00000033282,ENSMUSG00000021147,Nphp8,Wdr37,94000.0,2,12.9
IMCD3,Nphp8,SP|Q9EPQ2|RPGR1_MOUSE,ENSMUSG00000033282,ENSMUSG00000057132,Nphp8,Rpgrip1,8600000.0,12,2.4
IMCD3,Nphp8,SP|Q8K0L9|ZBT20_MOUSE,ENSMUSG00000033282,ENSMUSG00000022708,Nphp8,Zbtb20,350000.0,8,10.6
IMCD3,Nphp8,SP|Q0P678|ZCH18_MOUSE,ENSMUSG00000033282,ENSMUSG00000017478,Nphp8,Zc3h18,810000.0,12,22.0
IMCD3,Nphp8,SP|Q62158|TRI27_MOUSE,ENSMUSG00000033282,ENSMUSG00000021326,Nphp8,Trim27,29000.0,1,2.3
RPE,Nphp5,RSP|Q9NX20|RM16_HUMAN,ENSG00000173266,ENSG00000166902,NPHP5,MRPL16,740000.0,3,
RPE,Nphp5,RSP|Q7Z5J8|ANKAR_HUMAN,ENSG00000173266,ENSG00000151687,NPHP5,ANKAR,29000.0,1,
RPE,Nphp5,RSP|Q9UHC6|CNTP2_HUMAN,ENSG00000173266,ENSG00000174469,NPHP5,CNTNAP2,1100000.0,1,
RPE,Nphp5,RSP|Q9H0B8|CRLD2_HUMAN,ENSG00000173266,ENSG00000103196,NPHP5,CRISPLD2,160000.0,3,
RPE,Nphp5,RSP|O15083|ERC2_HUMAN,ENSG00000173266,ENSG00000187672,NPHP5,ERC2,290000.0,3,
RPE,Nphp5,RSP|O43592|XPOT_HUMAN,ENSG00000173266,ENSG00000184575,NPHP5,XPOT,44000.0,2,
RPE,Nphp5,RSP|Q13322|GRB10_HUMAN,ENSG00000173266,ENSG00000106070,NPHP5,GRB10,450000.0,3,
RPE,Nphp5,RSP|P21757|MSRE_HUMAN,ENSG00000173266,ENSG00000038945,NPHP5,MSR1,17000000.0,1,
RPE,Nphp5,RSP|P53794|SC5A3_HUMAN,ENSG00000173266,ENSG00000198743,NPHP5,SLC5A3,950000.0,2,
RPE,Nphp5,RSP|Q86W54|T6441_HUMAN,ENSG00000173266,ENSG00000170469,NPHP5,SPATA24,33000.0,1,
RPE,Nphp5,SP|P31946|1433B_HUMAN,ENSG00000173266,ENSG00000166913,NPHP5,YWHAB,28000.0,1,
RPE,Nphp5,SP|O95861|BPNT1_HUMAN,ENSG00000173266,ENSG00000162813,NPHP5,BPNT1,100000.0,2,
RPE,Nphp5,SP|P19474|RO52_HUMAN,ENSG00000173266,ENSG00000132109,NPHP5,TRIM21,27000.0,1,
RPE,Nphp5,SP|P52209|6PGD_HUMAN,ENSG00000173266,ENSG00000142657,NPHP5,PGD,76000.0,4,
RPE,Nphp5,SP|P11021|GRP78_HUMAN,ENSG00000173266,ENSG00000044574,NPHP5,HSPA5,20000.0,2,
RPE,Nphp5,SP|P60709|ACTB_HUMAN,ENSG00000173266,ENSG00000075624,NPHP5,ACTB,180000.0,9,
RPE,Nphp5,UC|P02662|CASA1_BOVIN,ENSG00000173266,ENSBTAG00000007695,NPHP5,CASA1,200000.0,6,
RPE,Nphp5,SP|O15123|ANGP2_HUMAN,ENSG00000173266,ENSG00000091879,NPHP5,ANGPT2,31000.0,2,
RPE,Nphp5,SP|P07355|ANXA2_HUMAN,ENSG00000173266,ENSG00000182718,NPHP5,ANXA2,16000.0,1,
RPE,Nphp5,SP|Q12797|ASPH_HUMAN,ENSG00000173266,ENSG00000198363,NPHP5,ASPH,32000.0,1,
RPE,Nphp5,SP|Q15121|PEA15_HUMAN,ENSG00000173266,ENSG00000162734,NPHP5,PEA15,910000.0,26,
RPE,Nphp5,SP|P25705|ATPA_HUMAN,ENSG00000173266,ENSG00000152234,NPHP5,ATP5A1,230000.0,14,
RPE,Nphp5,SP|P13929|ENOB_HUMAN,ENSG00000173266,ENSG00000108515,NPHP5,ENO3,93000.0,6,
RPE,Nphp5,SP|Q9H3K6|BOLA2_HUMAN,ENSG00000173266,ENSG00000183336,NPHP5,BOLA2,32000.0,3,
RPE,Nphp5,SP|P05937|CALB1_HUMAN,ENSG00000173266,ENSG00000104327,NPHP5,CALB1,22000.0,2,
RPE,Nphp5,SP|P63098|CANB1_HUMAN,ENSG00000173266,ENSG00000221823,NPHP5,PPP3R1,52000.0,2,
RPE,Nphp5,SP|Q13137|CACO2_HUMAN,ENSG00000173266,ENSG00000136436,NPHP5,CALCOCO2,57000.0,2,
RPE,Nphp5,SP|Q9Y376|CAB39_HUMAN,ENSG00000173266,ENSG00000135932,NPHP5,CAB39,160000.0,4,
RPE,Nphp5,SP|P62158|CALM_HUMAN,ENSG00000173266,ENSG00000143933,NPHP5,CALM1,2200000.0,55,
RPE,Nphp5,SP|O43852|CALU_HUMAN,ENSG00000173266,ENSG00000128595,NPHP5,CALU,240000.0,7,
RPE,Nphp5,TR|B2R853|B2R853_HUMAN,ENSG00000173266,ENSG00000170465,NPHP5,KRT6C,330000.0,2,
RPE,Nphp5,SP|O14735|CDIPT_HUMAN,ENSG00000173266,ENSG00000103502,NPHP5,CDIPT,53000.0,3,
RPE,Nphp5,SP|O15078|CE290_HUMAN,ENSG00000173266,ENSG00000198707,NPHP5,NPHP6,40000000.0,1050,
RPE,Nphp5,SP|O14810|CPLX1_HUMAN,ENSG00000173266,ENSG00000168993,NPHP5,CPLX1,1200000.0,40,
RPE,Nphp5,SP|P57678|GEMI4_HUMAN,ENSG00000173266,ENSG00000179409,NPHP5,GEMIN4,24000.0,2,
RPE,Nphp5,SP|P12277|KCRB_HUMAN,ENSG00000173266,ENSG00000166165,NPHP5,CKB,280000.0,13,
RPE,Nphp5,SP|P06732|KCRM_HUMAN,ENSG00000173266,ENSG00000104879,NPHP5,CKM,31000.0,2,
RPE,Nphp5,SP|P12532|KCRU_HUMAN,ENSG00000173266,ENSG00000237289,NPHP5,CKMT1B,720000.0,29,
RPE,Nphp5,SP|Q13011|ECH1_HUMAN,ENSG00000173266,ENSG00000104823,NPHP5,ECH1,22000.0,1,
RPE,Nphp5,SP|P81605|DCD_HUMAN,ENSG00000173266,ENSG00000161634,NPHP5,DCD,11000.0,1,
RPE,Nphp5,SP|Q02413|DSG1_HUMAN,ENSG00000173266,ENSG00000134760,NPHP5,DSG1,37000.0,2,
RPE,Nphp5,SP|P15924|DESP_HUMAN,ENSG00000173266,ENSG00000096696,NPHP5,DSP,160000.0,10,
RPE,Nphp5,SP|P09417|DHPR_HUMAN,ENSG00000173266,ENSG00000151552,NPHP5,QDPR,120000.0,9,
RPE,Nphp5,SP|Q16555|DPYL2_HUMAN,ENSG00000173266,ENSG00000092964,NPHP5,DPYSL2,1900000.0,66,
RPE,Nphp5,SP|O95989|NUDT3_HUMAN,ENSG00000173266,ENSG00000112664,NPHP5,NUDT3,120000.0,5,
RPE,Nphp5,SP|P78527|PRKDC_HUMAN,ENSG00000173266,ENSG00000121031,NPHP5,PRKDC,1400000.0,67,
RPE,Nphp5,SP|P31689|DNJA1_HUMAN,ENSG00000173266,ENSG00000086061,NPHP5,DNAJA1,34000.0,1,
RPE,Nphp5,SP|Q8TEA8|DTD1_HUMAN,ENSG00000173266,ENSG00000125821,NPHP5,DTD1,57000.0,4,
RPE,Nphp5,SP|Q05193|DYN1_HUMAN,ENSG00000173266,ENSG00000106976,NPHP5,DNM1,100000.0,7,
RPE,Nphp5,SP|P63167|DYL1_HUMAN,ENSG00000173266,ENSG00000088986,NPHP5,DYNLL1,460000.0,8,
RPE,Nphp5,SP|P68104|EF1A1_HUMAN,ENSG00000173266,ENSG00000156508,NPHP5,EEF1A1,160000.0,4,
RPE,Nphp5,SP|P50402|EMD_HUMAN,ENSG00000173266,ENSG00000102119,NPHP5,EMD,15000.0,1,
RPE,Nphp5,SP|P14625|ENPL_HUMAN,ENSG00000173266,ENSG00000166598,NPHP5,HSP90B1,1100000.0,15,
RPE,Nphp5,UC|P00924|ENO1_YEAST,ENSG00000173266,YGR254W,NPHP5,ENO1,28000.0,2,
RPE,Nphp5,SP|P63241|IF5A1_HUMAN,ENSG00000173266,ENSG00000132507,NPHP5,EIF5A,310000.0,7,
RPE,Nphp5,SP|Q9NV70|EXOC1_HUMAN,ENSG00000173266,ENSG00000090989,NPHP5,EXOC1,32000.0,2,
RPE,Nphp5,SP|Q96A65|EXOC4_HUMAN,ENSG00000173266,ENSG00000131558,NPHP5,EXOC4,14000.0,1,
RPE,Nphp5,SP|Q16658|FSCN1_HUMAN,ENSG00000173266,ENSG00000075618,NPHP5,FSCN1,88000.0,4,
RPE,Nphp5,SP|Q8WVX9|FACR1_HUMAN,ENSG00000173266,ENSG00000197601,NPHP5,FAR1,50000.0,2,
RPE,Nphp5,SP|Q9UK22|FBX2_HUMAN,ENSG00000173266,ENSG00000116661,NPHP5,FBXO2,62000.0,1,
RPE,Nphp5,SP|Q5D862|FILA2_HUMAN,ENSG00000173266,ENSG00000143520,NPHP5,FLG2,88000.0,3,
RPE,Nphp5,SP|P21333|FLNA_HUMAN,ENSG00000173266,ENSG00000196924,NPHP5,FLNA,22000.0,1,
RPE,Nphp5,SP|Q14315|FLNC_HUMAN,ENSG00000173266,ENSG00000128591,NPHP5,FLNC,270000.0,14,
RPE,Nphp5,SP|P04075|ALDOA_HUMAN,ENSG00000173266,ENSG00000149925,NPHP5,ALDOA,320000.0,16,
RPE,Nphp5,SP|P07954|FUMH_HUMAN,ENSG00000173266,ENSG00000091483,NPHP5,FH,86000.0,4,
RPE,Nphp5,SP|Q9BQS8|FYCO1_HUMAN,ENSG00000173266,ENSG00000163820,NPHP5,FYCO1,450000.0,1,
RPE,Nphp5,SP|P09488|GSTM1_HUMAN,ENSG00000173266,ENSG00000134184,NPHP5,GSTM1,21000.0,2,
RPE,Nphp5,SP|P04406|G3P_HUMAN,ENSG00000173266,ENSG00000111640,NPHP5,GAPDH,210000.0,11,
RPE,Nphp5,SP|O75487|GPC4_HUMAN,ENSG00000173266,ENSG00000076716,NPHP5,GPC4,66000.0,4,
RPE,Nphp5,UC|P42212|GFP_AEQVI,ENSG00000173266,GFP,NPHP5,GFP,640000.0,20,
RPE,Nphp5,SP|O95995|GAS8_HUMAN,ENSG00000173266,ENSG00000141013,NPHP5,GAS8,61000.0,2,
RPE,Nphp5,SP|P63096|GNAI1_HUMAN,ENSG00000173266,ENSG00000127955,NPHP5,GNAI1,300000.0,6,
RPE,Nphp5,SP|Q16774|KGUA_HUMAN,ENSG00000173266,ENSG00000143774,NPHP5,GUK1,1700000.0,28,
RPE,Nphp5,SP|P17066|HSP76_HUMAN,ENSG00000173266,ENSG00000173110,NPHP5,HSPA6,22000.0,1,
RPE,Nphp5,SP|P11142|HSP7C_HUMAN,ENSG00000173266,ENSG00000109971,NPHP5,HSPA8,12000000.0,194,
RPE,Nphp5,SP|P04792|HSPB1_HUMAN,ENSG00000173266,ENSG00000106211,NPHP5,HSPB1,120000.0,6,
RPE,Nphp5,SP|P07900|HS90A_HUMAN,ENSG00000173266,ENSG00000080824,NPHP5,HSP90AA1,190000.0,14,
RPE,Nphp5,SP|P69905|HBA_HUMAN,ENSG00000173266,ENSG00000188536,NPHP5,HBA1,570000.0,24,
RPE,Nphp5,SP|P52597|HNRPF_HUMAN,ENSG00000173266,ENSG00000169813,NPHP5,HNRNPF,130000.0,4,
RPE,Nphp5,SP|P22626|ROA2_HUMAN,ENSG00000173266,ENSG00000122566,NPHP5,HNRNPA2B1,89000.0,4,
RPE,Nphp5,SP|Q9BW71|HIRP3_HUMAN,ENSG00000173266,ENSG00000149929,NPHP5,HIRIP3,37000.0,1,
RPE,Nphp5,SP|Q86YZ3|HORN_HUMAN,ENSG00000173266,ENSG00000197915,NPHP5,HRNR,1400000.0,39,
RPE,Nphp5,TR|Q2KHP4|Q2KHP4_HUMAN,ENSG00000173266,ENSG00000044574,NPHP5,HSPA5,980000.0,28,
RPE,Nphp5,SP|P01857|IGHG1_HUMAN,ENSG00000173266,ENSG00000211896,NPHP5,ENSG00000211896,2200000.0,25,
RPE,Nphp5,SP|P01604|KV112_HUMAN,ENSG00000173266,ENSG00000211630,NPHP5,ENSG00000211630,55000.0,1,
RPE,Nphp5,SP|Q9UKX5|ITA11_HUMAN,ENSG00000173266,ENSG00000137809,NPHP5,ITGA11,66000.0,2,
RPE,Nphp5,SP|Q15051|IQCB1_HUMAN,ENSG00000173266,ENSG00000173226,NPHP5,NPHP5,23000000.0,155,
RPE,Nphp5,SP|P13645|K1C10_HUMAN,ENSG00000173266,ENSG00000186395,NPHP5,KRT10,23000000.0,211,
RPE,Nphp5,SP|P02533|K1C14_HUMAN,ENSG00000173266,ENSG00000186847,NPHP5,KRT14,2100000.0,51,
RPE,Nphp5,SP|P08779|K1C16_HUMAN,ENSG00000173266,ENSG00000186832,NPHP5,KRT16,9700000.0,167,
RPE,Nphp5,SP|Q04695|K1C17_HUMAN,ENSG00000173266,ENSG00000128422,NPHP5,KRT17,1600000.0,18,
RPE,Nphp5,SP|P05783|K1C18_HUMAN,ENSG00000173266,ENSG00000111057,NPHP5,KRT18,26000.0,1,
RPE,Nphp5,SP|P35527|K1C9_HUMAN,ENSG00000173266,ENSG00000171403,NPHP5,KRT9,9300000.0,188,
RPE,Nphp5,UC|125090SP|P02534|K1M1_SHEEP,ENSG00000173266,Keratin,NPHP5,Keratin,31000.0,2,
RPE,Nphp5,SP|P04264|K2C1_HUMAN,ENSG00000173266,ENSG00000167768,NPHP5,KRT1,18000000.0,307,
RPE,Nphp5,SP|P35908|K22E_HUMAN,ENSG00000173266,ENSG00000172867,NPHP5,KRT2,5700000.0,156,
RPE,Nphp5,SP|P13647|K2C5_HUMAN,ENSG00000173266,ENSG00000186081,NPHP5,KRT5,2700000.0,58,
RPE,Nphp5,SP|P02538|K2C6A_HUMAN,ENSG00000173266,ENSG00000205420,NPHP5,KRT6A,140000.0,5,
RPE,Nphp5,SP|P04259|K2C6B_HUMAN,ENSG00000173266,ENSG00000185479,NPHP5,KRT6B,4100000.0,89,
RPE,Nphp5,SP|P48668|K2C6C_HUMAN,ENSG00000173266,ENSG00000170465,NPHP5,KRT6C,1000000.0,11,
RPE,Nphp5,SP|Q7RTS7|K2C74_HUMAN,ENSG00000173266,ENSG00000170484,NPHP5,KRT74,70000.0,3,
RPE,Nphp5,SP|Q8N1N4|K2C78_HUMAN,ENSG00000173266,ENSG00000170423,NPHP5,KRT78,82000.0,3,
RPE,Nphp5,SP|P05787|K2C8_HUMAN,ENSG00000173266,ENSG00000170421,NPHP5,KRT8,180000.0,5,
RPE,Nphp5,SP|A6NCN2|KT81L_HUMAN,ENSG00000173266,ENSG00000135477,NPHP5,ENSG00000135477,48000.0,4,
RPE,Nphp5,SP|Q5T749|KPRP_HUMAN,ENSG00000173266,ENSG00000203786,NPHP5,KPRP,64000.0,4,
RPE,Nphp5,SP|Q6ZMR3|LDH6A_HUMAN,ENSG00000173266,ENSG00000166800,NPHP5,LDHAL6A,22000.0,1,
RPE,Nphp5,SP|Q7L5N7|PCAT2_HUMAN,ENSG00000173266,ENSG00000087253,NPHP5,LPCAT2,270000.0,3,
RPE,Nphp5,SP|P40925|MDHC_HUMAN,ENSG00000173266,ENSG00000014641,NPHP5,MDH1,130000.0,5,
RPE,Nphp5,SP|P46821|MAP1B_HUMAN,ENSG00000173266,ENSG00000131711,NPHP5,MAP1B,360000.0,17,
RPE,Nphp5,SP|Q15691|MARE1_HUMAN,ENSG00000173266,ENSG00000101367,NPHP5,MAPRE1,280000.0,8,
RPE,Nphp5,SP|P20916|MAG_HUMAN,ENSG00000173266,ENSG00000105695,NPHP5,MAG,1200000.0,33,
RPE,Nphp5,SP|P35579|MYH9_HUMAN,ENSG00000173266,ENSG00000100345,NPHP5,MYH9,15000.0,1,
RPE,Nphp5,SP|O00159|MYO1C_HUMAN,ENSG00000173266,ENSG00000197879,NPHP5,MYO1C,27000.0,1,
RPE,Nphp5,SP|O94760|DDAH1_HUMAN,ENSG00000173266,ENSG00000153904,NPHP5,DDAH1,570000.0,30,
RPE,Nphp5,SP|P07197|NFM_HUMAN,ENSG00000173266,ENSG00000104722,NPHP5,NEFM,91000.0,6,
RPE,Nphp5,SP|P67809|YBOX1_HUMAN,ENSG00000173266,ENSG00000065978,NPHP5,YBX1,18000.0,1,
RPE,Nphp5,SP|Q5SRE5|NU188_HUMAN,ENSG00000173266,ENSG00000095319,NPHP5,NUP188,15000.0,1,
RPE,Nphp5,SP|P55209|NP1L1_HUMAN,ENSG00000173266,ENSG00000187109,NPHP5,NAP1L1,60000.0,2,
RPE,Nphp5,SP|Q06830|PRDX1_HUMAN,ENSG00000173266,ENSG00000117450,NPHP5,PRDX1,38000.0,2,
RPE,Nphp5,SP|Q00325|MPCP_HUMAN,ENSG00000173266,ENSG00000075415,NPHP5,SLC25A3,220000.0,6,
RPE,Nphp5,SP|P30086|PEBP1_HUMAN,ENSG00000173266,ENSG00000089220,NPHP5,PEBP1,130000.0,7,
RPE,Nphp5,SP|P00558|PGK1_HUMAN,ENSG00000173266,ENSG00000102144,NPHP5,PGK1,460000.0,21,
RPE,Nphp5,SP|P18669|PGAM1_HUMAN,ENSG00000173266,ENSG00000171314,NPHP5,PGAM1,3800000.0,79,
RPE,Nphp5,SP|P43034|LIS1_HUMAN,ENSG00000173266,ENSG00000007168,NPHP5,PAFAH1B1,45000.0,3,
RPE,Nphp5,SP|Q9UHV9|PFD2_HUMAN,ENSG00000173266,ENSG00000143256,NPHP5,PFDN2,21000.0,1,
RPE,Nphp5,TR|Q6PNN2|Q6PNN2_HUMAN,ENSG00000173266,ENSG00000198707,NPHP5,NPHP6,100000.0,5,
